nit,legal_name,email,email_rep_legal,phone,website,address,city,dept,source_url,matched
901281659-6,SAT INGENIERIA Y CONSULTORIA S.A.S.,SAT.INGENIERIA@HOTMAIL.COM,sat.ingenieria@hotmail.com,3154045287,WWW.SATINGENIERIA.COM,AV 87 # 20-78,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901281902-1,MG SOLUCIONES E INGENIERIA S.A.S,,,,,,Floridablanca,SANTANDER,,false
901284052-1,STAR Y PLACOL SAS,,,,,,Bucaramanga,SANTANDER,,false
901284437-1,"""R & J CONSULTORES Y CONSTRUCTORES S.A.S""",,,,,,Bucaramanga,SANTANDER,,false
901284524-4,NARVAEZ INGENIERiA SAS,MNARVAEZ@NARVAEZINGENIERIA.CO,mnarvaez@narvaezingenieria.co,+573173007415,HTTP://NARVAEZINGENIERIA.CO/,CLL 17 # 32 - 43 OFICINA 1001,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901285414-7,CRISANTO MENDEZ ROJAS SAS,,,,,,Floridablanca,SANTANDER,,false
901290350-4,CONSTRUOLAVE S.A.S.,,,,,,Giron,SANTANDER,,false
901291175-6,CIVILEX SAS,CIVILEXSAS@HOTMAIL.COM,c.civilex.sas@gmail.com,6439212,,CALLE 42 NO 28 - 28 OFI 1404 TO A ED SOTOMAYOR,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901292303-7,MR ARQUITECTURA Y CONSTRUCCIONES S.A.S,,,,,,Bucaramanga,SANTANDER,,false
901292949-4,CIIPEC S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901299004-1,DELTA-VÍAS S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901308805-4,TERRANOVA INGENIEROS CONSULTORES S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901309112-3,SOLUCIONES TECNOLÓGICAS PARA EL FUTURO S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901309367-4,TETSU INGENIERIA SAS,,tetsuingenieriasas@gmail.com,,,,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901309510-1,ESTACIÓN DE SERVICIO LA CABRERA UNO S. A. S.,,,,,,Bucaramanga,SANTANDER,,false
901309845-3,COTAC S.A.S.,,,,,,Piedecuesta,SANTANDER,,false
901309923-1,CONECTRA S.A.S.,,gerencia@conectra.net,,,,Floridablanca,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901311531-2,CENTRO DE DIAGNOSTICO AUTOMOTRIZ MOTOCENTER RUTA 45ª SAS,,,,,,Barbosa,SANTANDER,,false
901313581-1,"""HA SOLUCIONES DE INGENIERIA S.A.S.""",,,,,,Floridablanca,SANTANDER,,false
901313744-3,INGENIERIA DE DISEÑOS Y PROYECTOS DE COLOMBIA S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901316278-6,ARWA S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901318694-6,URIEL HERNANDEZ INGENIERIA CIVIL S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901321733-6,SERVICIOS INTEGRALES EN LAS VIAS S.A.S,,,,,,Aratoca,SANTANDER,,false
901322246-5,DATICS S.A.S,,,,,,Floridablanca,SANTANDER,,false
901326298-6,GRUPO EMPRESARIAL SERVICIOS VISAN EG S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901327182-5,BGS INGENIERIA COLOMBIA S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901327738-1,EFICIENCIA ENERGETICA NACIONAL S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901329590-6,THINK LINK S.A.S,,,,,,Bucaramanga,SANTANDER,,false
901336470-1,SOLUCIONES ELECTROINDUSTRIALES DE COLOMBIA S.A.S,,,,,,Barbosa,SANTANDER,,false
901336915-5,SR MONTAJES ELECTRICOS S.A.S,,,,,,Floridablanca,SANTANDER,,false
901347037-0,INGENIERIA EN PROYECTOS Y SOLUCIONES INDUSTRIALES S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901352129-1,DISEÑART ARQUITECTURA Y CONSTRUCCION SAS,INGENIERIABHA@GMAIL.COM,ingenieriabha@gmail.com,3102744152,,CALLE 39 # 24-43 EDIFICIO TORREPORTO BARRIO BOLIVAR,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901354657-6,GRUPO EMPRESARIAL MOTOKAR SAS,UTGOBER2024@GMAIL.COM,contabilidad@kazuimportaciones.com,3156954059,,KM 1 VIA BOLIVAR VELEZ VDA MINAS,BOLiVAR,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901354774-1,DASANFE INGENIERIA SAS,DASANFEINGENIERIASAS@OUTLOOK.COM,DASANFEINGENERIASAS@OUTLOOK.COM,3004576433,,CR 8 C 64 C 21 CA 202 POR 2 CONJ LOS ALMENDROS BRR REAL DE MINAS,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901356380-0,SELING GROUP S.A.S,,,,,,Bucaramanga,SANTANDER,,false
901356820-1,INGENIERIA Y SOLUCIONES CDM S.A.S.,INGENIERIAYSOLUCIONESCDM@GMAIL.COM,ingenieriaysolucionescdm@gmail.com,3103460706,,CALLE 8 # 4 - 79,CONTRATACIoN,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901357856-9,COMERCIALIZADORA INTERNACIONAL FURATENA S.A.S.,,,,,,Barbosa,SANTANDER,,false
901358049-6,COMERCIALIZADORA Y DISTRIBUIDORA DE COMBUSTIBLES DE COLOMBIA SAS,,,,,,Piedecuesta,SANTANDER,,false
901359640-4,ARCONTOP INGENIERIA CONSULTORIA SAS,,gerenciaarcontop@gmail.com,,,,Floridablanca,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901360528-9,NEGOCIOS ALEVAL S.A.S.,,,,,,Socorro,SANTANDER,,false
901360762-6,IXE MINERALS S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901362606-4,XACTUS S.A.S.,COMERCIAL@XACTUS.IO,comercial@xactus.io,6076973237,,CARRERA 34 A # 36 A 27,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901362663-4,REDES SAS,CONTABILIDAD@REDESSAS.CO,contabilidad@redessas.co,3143213508,,CALLE 28 31 - 63 APTO 1908 EDIFICIO TORRE RIO BARRIO LA AURORA,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901363255-7,CME GROUP S.A.S.,,,,,,Socorro,SANTANDER,,false
901363278-6,STARSUN S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901364038-1,CONSTRUMAQUINAS DE COLOMBIA S.A.S,CONSTRUMAQUINASDECOLOMBIA@HOTMAIL.COM,construmaquinasdecolombia@hotmail.com,3125389265,,CARRERA 31 # 118-18,FLORIDABLANCA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901365676-3,SIGTOP GEOMATICA Y TOPOGRAFIA S.A.S,,sigtopgeomaticaytopografia@gmail.com,,,,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901366074-4,ENERGYCOM SYSTEMS S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901366458-9,MARTHA LILIANA SUAREZ PEÑALOZA SAS,,,,,,San Gil,SANTANDER,,false
901368159-0,CRJ ELECTRICIDAD Y COMUNICACIONES S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901368707-7,CONSTRUELECTRICOS ARDILA SOCIEDAD POR ACCIONES SIMPLIFICADAS,,,,,,Bucaramanga,SANTANDER,,false
901369532-1,LVC INGENIERIA S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901370389-4,INGENIERIA Y SOLUCIONES AMBIENTALES DE SANTANDER INSAN SAS,,,,,,San Gil,SANTANDER,,false
901372863-3,EMAC LUBRICANTES S.A.S.,,,,,,Giron,SANTANDER,,false
901373274-1,VALORES MERAKI S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901374853-9,SOLUCIONES ELECTRICAS RODRIGUEZ S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901378311-7,INFUSO INGENIERIA SAS,,infusosas@gmail.com,,,,Floridablanca,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901378490-7,MULTISERVICIOS O&D S.A.S.,,,,,,Piedecuesta,SANTANDER,,false
901379003-8,MD ARKPRO S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901379110-8,SION INGERNIEROS DE COLOMBIA S.A.S,,licitaciones@sioningenieros.com,,HTTPS://SIONINGENIEROS.COM/,,Floridablanca,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901379172-4,ALA GROUP S.A.S.,,alagroupsas@hotmail.com,,,,Giron,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901382410-3,PROVEEDOR,DIRECCION@VATTIO.COM.CO,direccion@vattio.com.co,3235782465,WWW.VATTIO.COM.CO,CL. 34 #10-49,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901383396-2,J&E LOGISTICS S.A.S,JELOGISTICSSAS@GMAIL.COM,jelogisticssas@gmail.com,3214009072,,CALLE 18  # 14-33,SAN GIL,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901385039-7,SOLUCIONES INTEGRALES E&A S.A.S,,,,,,Floridablanca,SANTANDER,,false
901388211-1,COMPAÑIA COLOMBIANA DE INGENIERIA ELECTRICA SAS,COORDINACIONADMINISTRATIVA@COLDIELEC.COM,coordinacionadministrativa@coldielec.com,3225021792,,CL 97 33 82 BRR LA PEDREGOSA,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901389056-0,KASAZUL S.A.S,,,,,,Piedecuesta,SANTANDER,,false
901389762-2,L&B&T&T SOLUCIONES CONSTRUCTIVAS Y AMBIENTALES SAS,LBTTSOLUCIONESCONSTRUCTIVASYAM@GMAIL.COM,lbttsolucionesconstructivasyam@gmail.com,3124629282,,CLL 55 # 21-53,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901390555-6,ECOM ENERGIA Y COMUNICACIONES S.A.S.,COMERCIALECOM864@GMAIL.COM,comercialecom864@gmail.com,3175513142,,CALLE 94 NO 47-89 CA 51 BARRIO SANTA BARBARA I,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901390684-8,TRASOELECTRIC GESTIÓN Y PROYECTOS SAS,,,,,,San Gil,SANTANDER,,false
901391117-8,JR SERVICIOS Y SOLUCIONES S.A.S,,jrserviciossas@gmail.com,,,,Floridablanca,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901391126-4,AP SOLUCIONES SOSTENIBLES S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901391314-2,GRUPO SOLPROTEC SAS SOLUCIONES PROFESIONALES TECNOLOGICAS Y ECOLOGICAS.,,,,,,Bucaramanga,SANTANDER,,false
901391869-8,SHIVA INGENIERIA S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901393126-3,J.A.C. INGENIERIA & SERVICES S.A.S.,LICITACIONES.JACINGENIERIA@GMAIL.COM,licitaciones.jacingenieria@gmail.com,3219284025,HTTPS://WWW.FACEBOOK.COM/JACINGENIERIASAS,CARRERA 48#55-44,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901393577-1,FRÉRES S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901393672-3,CARLOS TORRES INGENIERIA ESTRUCTURAL S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901396825-7,USTA INGENIEROS S.A.S.,ESTRUCTURA.USTAINGENIEROS@GMAIL.COM,estructura.ustaingenieros@gmail.com,3005903609,HTTPS://USTAINGENIEROS.COM,CR 31A 121 29 LC 3 ED MIRADOR DEL BOSQUE,FLORIDABLANCA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901398088-4,EDS TRIUNFADORES S.A.S,,,,,,Oiba,SANTANDER,,false
901400304-9,INGENIERIA Y SOLUCIONES RENOVABLES S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901400306-3,INNOVACION Y PROYECTOS E & E S.A.S.,,,,,,Giron,SANTANDER,,false
901402811-0,INGESEG CONSULTORES SAS,,,,,,Piedecuesta,SANTANDER,,false
901402891-1,VAL & MEJ INGENIERÍA S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901405980-0,"GEOLOGIA, GEOMATICA Y GEOTECNIA S.A.S",,,,,,Floridablanca,SANTANDER,,false
901407874-7,EDPRO SAS,EDPRO-INGENIERIA@OUTLOOK.COM,edpro-ingenieria@outlook.com,3204922708,,CALLE 10 8-36 APTO 1057581230,SAN GIL,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901408033-4,ENERGIA GUANE SAS,GERENCIA@ENERGIAGUANE.COM,gerencia@energiaguane.com,3173700566,WWW.ENERGIAGUANE.COM,CRA 28 NO 12 A 09,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901408762-5,H&T INGENIERÍA S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901411742-9,OBR INGENIERiA S.A.S.,OBRINGENIERIA@GMAIL.COM,obringenieria@gmail.com,3164298161,,CARRERA 32 # 63 A - 30 TORRE C,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901413351-1,INGENIERiA DE CONSTRUCCIONES Y SOLUCIONES S.A.S,OBRASCIVILESBARF@GMAIL.COM,incosol.gerencia@gmail.com,3175894729,,CARRERA 10 # 11 - 23 OFICINA 201,SAN GIL,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901414394-2,COLECTIVO WAIWA SAS,,,,,,Bucaramanga,SANTANDER,,false
901415053-0,SARMIENTO CONSTRUCTION - ENGINEERING - ARCHITECTURE S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901415763-1,AVAR-K S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901417454-1,CONECTA INFRAESTRUCTURA S.A.S,DRCASOCIADOSSAS@GMAIL.COM,drcasociadossas@gmail.com,3203586137,,CARRERA 47A NO. 53-26 OFICINA 01,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901417873-2,VANNA ING SAS,,,,,,Bucaramanga,SANTANDER,,false
901418973-5,J ANDRES & ASOCIADOS S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901423337-0,ANÁLISIS DIGITAL DE PROPIEDADES DE ROCA Y FENÓMENOS HIDROCARBUROS S.A.S,,,,,,Bucaramanga,SANTANDER,,false
901423515-5,"EMPRESA DE INSTALACIÓN DE REDES ELÉCTRICAS, MANTENIMIENTOS, CONSTRUCCIONES CIVILES Y SOLARES S.A.S.",,,,,,Piedecuesta,SANTANDER,,false
901425070-9,DPM PROYECTOS E INGENIERÍA S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901425808-7,IPSILON SERVICIOS DE INGENIERIA S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901427201-6,CONSTRUPROYECTOS DEL NORTE S.A.S,ADMON.CONSTRUPROYECTOS@GMAIL.COM,admon.construproyectos@gmail.com,3114101300,,CARRERA 19 # 4N-19 APTO 301,PIEDECUESTA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901428375-3,"CONSULTORIA, ARQUITECTURA Y AVALUOS S.A.S",,,,,,Bucaramanga,SANTANDER,,false
901429135-7,TREY STATE CONSULTORÍA SAS,,,,,,Bucaramanga,SANTANDER,,false
901429481-0,DIEGEO DISEÑO DE ESTRUCTURAS GEOTECNICAS SAS,DIEGOFOREROBUITRAGO@GMAIL.COM,diegoforerobuitrago@gmail.com,3204334124,,CRA 12 N° 12 - 32  APTO 202,SOCORRO,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901429612-9,GRUPO DE PROFESIONALES DE SANTANDER S.A.S.,GRUPODEPROFESIONALESGPS.SAS@GMAIL.COM,grupodeprofesionalesgps.sas@gmail.com,3175818384,,CALLE 1 D BIS # 6 - 23 MANZANA F F CASA 777 BARRIO PASEO ALCALa,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901430081-1,INVERSIONES OPEN S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901430151-7,CDA CAÑAVERAL S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901430652-5,ELEKTRA D.F S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901430774-5,FRICOM S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901431069-5,GECONSI INGENIERIA SAS,CORRESPONDENCIA.INGENIERIASAS@GMAIL.COM,correspondencia.ingenieriasas@gmail.com,3115310637,,CALLE 48 N 28-27,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901432084-0,ECOSURVEY TOPOGRAFÍA E INGENIERÍA S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901438969-0,CENTRO DE DIAGNOSTICO AUTOMOTRIZ MOTOS PIEDECUESTA S.A.S.,,,,,,Piedecuesta,SANTANDER,,false
901439839-6,PROYECTOS VALCO HOLDING S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901441953-4,IHKESOLAR S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901442780-1,EDCARMOTOS S.A.S.,,,,,,San Jose De Miranda,SANTANDER,,false
901444873-7,DFB INGENIERiA SAS,DFBINGENIERIA1@GMAIL.COM,dfbingenieria1@gmail.com,3173792294,,CR 18 48 86 BRR LA CONCORDIA,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901445748-9,IME ENERGY S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901445924-9,SOSTENIBILIDAD Y SANEAMIENTO AMBIENTAL SOYSA S.A.S,SOYSA0520@GMAIL.COM,soysa0520@gmail.com,6543462,HTTPS://SOYSA0520.WIXSITE.COM/2020,CALLE 6N # 17A 40 QUINTA GRANADA,PIEDECUESTA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901445993-7,DS AMBIENTAL S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901446075-5,REDES DE GESTIÓN INTEGRAL S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901446523-3,ROCKET INGENIERIA S.A.S.,ROCKETINGENIERIASAS@GMAIL.COM,rocketingenieriasas@gmail.com,3012347722,,CALLE 36 NO. 15-32 EDIFICIO COLSEGUROS OFIC 1504,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901446826-1,MAING DE COLOMBIA S.A.S,MMATEUSACOSTA@HOTMAIL.COM,mai.contratacion@gmail.com,3108699264,HTTPS://MATEUSACOSTAING.COM/,CALLE 36 # 15 - 32 OFICINA 1403,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901447337-4,"PREDICTIVO ELECTRICO, CONSULTORIA Y MANTENIMIENTO SAS",VENTASYCOMERCIALIZACION@OUTLOOK.ES,ventasycomercializacion@outlook.es,3005253479,,TUV 154 NO157-65 TORRE 2 APT 404,BARRANCABERMEJA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901447592-6,EDS GUAYACAN S.A.S,,,,,,Lebrija,SANTANDER,,false
901448029-5,METAL PUENTES SAS,,metalpuentessas@gmail.com,,,,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901448035-1,C&C TOPOGRAFIA E INGENIERIA S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901448913-1,FRIMATIK S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901449782-8,TACA INVERSIONES,TACAINVERSIONESSAS@GMAIL.COM,tacainversionessas@gmail.com,3182025384,,CARRERA 25 A - 148 - 20 CASA 51,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901451647-8,HIDROSUELOS DE COLOMBIA S.A.S.,CONTABILIDADHSCSAS@GMAIL.COM,contabilidadhscsas@gmail.com,3045466736,,CALLE 45 NO. 6 - 07 APARTAMENTO 302 EDIFICIO REVIVIR,FLORIDABLANCA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901451995-6,SETEDCO INGENIERIA SAS,SETEDCO.INGENIERIA@GMAIL.COM,setedco.ingenieria@gmail.com,3204423487,,TV 21 B 17 101 MZ C CA 10,GIRoN,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901452546-7,LUGRASCOL S.A.S,,,,,,Giron,SANTANDER,,false
901453094-4,COBA CONSTRUCCIONES Y CONSULTORÍAS S.A.S,,,,,,Floridablanca,SANTANDER,,false
901453443-1,DIJERCO S.A.S,,,,,,Piedecuesta,SANTANDER,,false
901454546-6,CONSULTORIA EN MEDIO AMBIENTE SEGURIDAD INDUSTRIAL E INGENIERIA SAS,,,,,,Bucaramanga,SANTANDER,,false
901456304-1,CIVACOM INGENIERIA SAS,,civacomingsas@gmail.com,,,,Bucaramanga,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901456768-3,PROYECTOS DE INGENIERIA SOSTENIBLE SAS,ADMON.OISOSTENIBLE1@GMAIL.COM,admon.oisostenible1@gmail.com,3147017388,,CL 37 25 48 AP 202,BOGOTa,DISTRITO CAPITAL DE BOGOTa,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901456839-8,VP CONSULTNIG SAS,GERENCIA@VPCONSULTINGSAS.COM,anjhelcb@gmail.com,6076834847,,CALLE 63 18 - 92  FLORIDABLANCA,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901458192-0,INTERBEST SAS,GERENCIAINTERBEST@GMAIL.COM,gerenciainterbest@gmail.com,3158727887,,CL 51 # 38 14 AP 602,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901458205-8,LITHOWATER CONSULTING S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901461117-9,DANTA INGENIERIA Y TOPOGRAFIA S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901461275-4,LJ SERVICIOS EN INGENIERIA S.A.S,LJSERVICIOS2021@GMAIL.COM,ljservicios2021@gmail.com,3175545819,,CARRERA 23 # 26 - 72,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901461849-1,MANTENIMIENTOS CARLOS BELTRAN S.A.S.,,,,,,Giron,SANTANDER,,false
901463948-1,CENTRO DE DIAGNOSTICO AUTOMOTOR SANTANDER S A S,,,,,,Bucaramanga,SANTANDER,,false
901464083-0,SERVPETCOL COMPANY S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901464813-0,ELECTRICOS JOSE CASTILLO SAS,,,,,,Giron,SANTANDER,,false
901465492-4,CICOL GROUP S.A.S,,,,,,Bucaramanga,SANTANDER,,false
901466045-1,LINK INGENIERIA Y ARQUITECTURA SAS,,,,,,Bucaramanga,SANTANDER,,false
901470252-3,INGENIERIA DE MAPEO Y SERVICIOS TECNOLOGICOS S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901472122-3,ESTABECO SAS,,,,,,Bucaramanga,SANTANDER,,false
901472321-2,3ED S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901472782-4,DISTRIBUCIONES TECNYCAMPO S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901472970-2,INGENIERÍA GUTIERREZ F.R.B. S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901475469-7,OPXIONES DE INGENIERIA SAS,OPXIONESINGENIERILES@GMAIL.COM,opxionesingenieriles@gmail.com,3182820619,,CRA 23 N 39 30,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901477031-4,SPATH INGENIERIA,SPATHINGENIERIA@GMAIL.COM,spathingenieria@gmail.com,3168656300,,CALLE102 31 04,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901477347-6,ENERGY TRANSITION S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901478910-8,GASEN S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901479699-2,INTERVENTORÍA EN TECNOLOGÍA DE TRANSPORTE INTELIGENTE ITTI S.A.S.,,,,,,Piedecuesta,SANTANDER,,false
901479730-3,SABER - SERVICIOS INTEGRALES S.A.S.,,,,,,Suaita,SANTANDER,,false
901480821-7,M3 RENTAL & EXCAVATING,,m3rentalexcavating@gmail.com,,,,Piedecuesta,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901483435-0,INNOTAILINGS SAS,,,,,,Bucaramanga,SANTANDER,,false
